Date,Day in Year,Temperature,Humidity,Pressure,Wind Speed,Wind Direction,Rainfall
2009/03/12,72,19.7,85,1015.2,14.7,100,0.025
2009/03/13,73,20.1,84,1016.8,9.7,110,0.025
2009/03/14,74,16.2,54,1022.3,10.5,20,0.025
2009/03/15,75,18.2,66,1019.6,7.9,110,0
2009/03/16,76,20.4,73,1016.8,6.1,110,0
2009/03/17,77,21.8,79,1013.9,4.8,100,0
2009/03/18,78,22.4,84,1012.4,3.6,100,0
2009/03/19,79,22.9,85,1012.3,4.7,270,0
2009/03/20,80,23.9,84,1012.4,4.9,270,0
2009/03/21,81,22.6,90,1011.2,10.6,110,0.1
2009/03/22,82,25.7,84,1010.6,3.8,270,0.025
2009/03/23,83,23.9,89,1012.1,8.6,110,0.025
2009/03/24,84,20.4,91,1013.3,13.4,100,27.1
2009/03/25,85,18.5,89,1016.7,9.7,100,27.9
2009/03/26,86,18.5,80,1015.8,14.9,100,0.025
2009/03/27,87,19.5,93,1014.3,13.2,110,10.4
2009/03/28,88,20.9,94,1012.5,13,110,0.6
2009/03/29,89,19.7,89,1014.8,11,100,2.6
2009/03/30,90,19.4,79,1017.8,12,100,0.025
2009/03/31,91,19.7,78,1018.7,9.1,100,0.025
2009/04/01,92,19.9,67,1019.9,13.6,100,0
2009/04/02,93,18.4,70,1019.9,20.1,100,0.025
2009/04/03,94,18.8,78,1017.8,16.6,100,0.025
2009/04/04,95,21.5,79,1016.4,12.2,100,0.025
2009/04/05,96,23.5,79,1014.6,5.6,270,0
2009/04/06,97,19.1,82,1015.9,9.5,100,8.1
2009/04/07,98,18.2,70,1016.5,9.5,100,0.6
2009/04/08,99,20.8,75,1016.5,10.8,110,0
2009/04/09,100,20.9,55,1016.9,17.6,100,0
2009/04/10,101,20.9,61,1016,15.1,100,0
2009/04/11,102,21.5,77,1014.7,13.8,100,0
2009/04/12,103,21.9,84,1011.9,10.3,110,0.025
2009/04/13,104,23.7,84,1007.9,4,270,5
2009/04/14,105,24.7,80,1007.9,5,100,0
2009/04/15,106,23.1,83,1009.6,13.9,100,4.3
2009/04/16,107,23.1,88,1005.4,8.4,100,2.9
2009/04/17,108,23.9,80,1007.2,5.6,100,0
2009/04/18,109,21.9,86,1009.6,***,***,34.1
2009/04/19,110,25.5,92,1004.8,***,***,4.5
2009/04/20,111,27.2,75,1003.2,8.2,270,0
2009/04/21,112,25.3,64,1006.7,13.7,100,1.5
2009/04/22,113,22.4,76,1009.6,17.8,110,0.025
2009/04/23,114,22.2,86,1010.6,15.4,110,0.2
2009/04/24,115,22.8,89,1009.5,13.4,110,0.025
2009/04/25,116,22.8,94,1010.8,8.1,110,43
2009/04/26,117,19.2,92,1015.5,9.9,110,4.5
2009/04/27,118,21,71,1015.7,14.4,100,0
2009/04/28,119,21.9,60,1016.7,18,100,0
2009/04/29,120,21.9,69,1016.5,14.1,110,0
2009/04/30,121,22.7,68,1015.9,14.6,110,0.025
2009/05/01,122,23.3,69,1016.2,15,110,0
2009/05/02,123,23.7,63,1015.1,12.5,120,0
2009/05/03,124,24.2,73,1014.1,6.7,120,0.025
2009/05/04,125,23.6,79,1014,9.6,110,0.3
2009/05/05,126,24,71,1013.8,14.2,110,0
2009/05/06,127,23.5,72,1012.3,14.9,110,0
2009/05/07,128,24.2,58,1010.5,14.1,110,0
2009/05/08,129,24.3,70,1010.9,11.2,110,0
2009/05/09,130,25.2,76,1010.6,12,110,0.025
2009/05/10,131,25.4,82,1010.6,11.5,120,0.025
2009/05/11,132,26.5,81,1011.1,10.9,120,0
2009/05/12,133,27,78,1010.7,4.3,110,0
2009/05/13,134,27.1,78,1009.5,6.3,280,0.025
2009/05/14,135,26,77,1011.7,13.3,110,0.025
2009/05/15,136,26.3,77,1012.7,9.8,110,0
2009/05/16,137,25.8,82,1012.4,6.7,110,0.1
2009/05/17,138,27.3,80,1011.1,7.5,280,0.2
2009/05/18,139,28.5,75,1009.6,8.1,280,0
2009/05/19,140,28.6,76,1008.9,8.3,180,0.3
2009/05/20,141,27.6,78,1008.1,9.3,170,10.9
2009/05/21,142,27.5,84,1010,6.4,110,1.4
2009/05/22,143,27.7,82,1010.3,11.9,100,2.3
2009/05/23,144,25.7,93,1008.4,16.4,100,62.3
2009/05/24,145,25.5,94,1008.2,16.1,110,61.2
2009/05/25,146,24.9,94,1009.5,12.5,110,29.8
2009/05/26,147,25.3,94,1008.6,10.3,100,20.2
2009/05/27,148,25.5,92,1007.4,12.8,110,39.2
2009/05/28,149,23.5,87,1009.2,18.9,100,11.5
2009/05/29,150,22.2,86,1011.3,10.8,100,5.5
2009/05/30,151,25.3,59,1010.3,4.5,270,0
2009/05/31,152,26.4,67,1008.6,3.3,270,0
2009/06/01,153,26.9,71,1006.5,5,270,0
2009/06/02,154,27.1,77,1004.1,7.6,170,0.025
2009/06/03,155,28.2,81,1000.8,11.9,210,10.4
2009/06/04,156,27.6,76,999.7,8.6,260,36.8
2009/06/05,157,27.8,74,1002.8,4.5,270,0
2009/06/06,158,28.6,74,1004.1,7.6,280,0
2009/06/07,159,27.7,78,1005.3,10.2,110,0.025
2009/06/08,160,27.5,81,1006.4,12,110,11.2
2009/06/09,161,26.9,87,1006.7,7,140,16.5
2009/06/10,162,28.3,83,1006.4,5.5,100,0.025
2009/06/11,163,26.6,85,1005.4,4.8,280,49.2
2009/06/12,164,27,84,1005.2,4.1,280,7.9
2009/06/13,165,29,81,1005.4,5.9,280,0.025
2009/06/14,166,27.6,88,1005.3,6.2,270,24
2009/06/15,167,26.6,92,1005.6,9.2,110,17.3
2009/06/16,168,27.4,90,1006.8,11.5,110,6.1
2009/06/17,169,28.8,80,1006.6,9.1,110,0.025
2009/06/18,170,29,77,1004.4,5.5,270,0
2009/06/19,171,29.1,81,1002.9,6.4,110,5.7
2009/06/20,172,29.9,73,1002.4,6.3,270,0
2009/06/21,173,30.1,78,1001.7,9.2,280,0
2009/06/22,174,29.6,82,1003.7,9.1,270,15.7
2009/06/23,175,29.8,80,1005.4,8.3,210,12.5
2009/06/24,176,29.1,83,1005.4,5.8,280,8.5
2009/06/25,177,28.8,82,1004.8,8.2,110,6.6
2009/06/26,178,27.7,88,1002.9,13.1,100,17.7
2009/06/27,179,26.7,88,1003.9,10.3,270,46.9
2009/06/28,180,26.3,91,1007.2,6,280,48.7
2009/06/29,181,29,81,1007.8,10.5,190,0.025
2009/06/30,182,29.6,75,1008.8,11.8,210,0.1
2009/07/01,183,29.6,73,1008.7,10.2,210,0
2009/07/02,184,29.6,75,1007.1,10.4,260,0.025
2009/07/03,185,29.5,76,1005.2,11.6,220,0.5
2009/07/04,186,28.5,83,1006.1,10.2,210,17.4
2009/07/05,187,25.8,94,1008.4,8.3,100,49.6
2009/07/06,188,27.8,86,1010.2,8.2,110,31.2
2009/07/07,189,29.2,77,1009.4,7.5,280,20.1
2009/07/08,190,29.5,75,1008,8.3,280,0
2009/07/09,191,29.7,72,1006.5,9.1,280,0
2009/07/10,192,30.2,75,1003.1,9.4,270,0.025
2009/07/11,193,28.9,80,1002,18.8,100,8.1
2009/07/12,194,29.6,79,1004.8,14.2,110,0.025
2009/07/13,195,29.6,77,1004.7,6.4,280,0
2009/07/14,196,29.2,78,1004.3,8.7,280,0
2009/07/15,197,29.4,83,1005.2,13.2,110,4.8
2009/07/16,198,29.2,83,1005.5,14.3,110,0.8
2009/07/17,199,29.9,73,1002.9,10.2,280,0.4
2009/07/18,200,29.4,78,997.4,12.4,270,11.7
2009/07/19,201,26.4,89,999.9,17.9,110,124.6
2009/07/20,202,28.4,87,1008.6,13,110,8.1
2009/07/21,203,29,83,1009.3,10.3,110,0.6
2009/07/22,204,28.9,80,1006.7,7.1,110,0
2009/07/23,205,28.9,81,1005.3,6.6,280,7.6
2009/07/24,206,29.5,79,1004.1,8.2,280,2.6
2009/07/25,207,29.6,80,1003.9,8,210,8.3
2009/07/26,208,29.1,85,1003.9,6.9,170,24.1
2009/07/27,209,28.7,86,1003,6.9,140,33.6
2009/07/28,210,29.3,84,1002.4,7,150,10.2
2009/07/29,211,29.9,82,1003.7,10.7,110,2.4
2009/07/30,212,28.9,88,1003.4,13.6,110,14
2009/07/31,213,29.3,83,1004.1,14.5,110,8.7
2009/08/01,214,30.3,71,1002.4,6.3,270,0
2009/08/02,215,30.8,80,998.9,4.6,270,0
2009/08/03,216,29.9,80,997.5,12.5,100,21.4
2009/08/04,217,28,90,995.8,18.7,110,21.3
2009/08/05,218,27.6,90,997.2,13.7,140,92.5
2009/08/06,219,29,85,998.1,9.5,160,8.3
2009/08/07,220,29.6,78,996.2,8.2,270,0
2009/08/08,221,30.4,78,993.1,10.2,270,0
2009/08/09,222,30.3,76,994.1,10,270,0
2009/08/10,223,29.2,87,998.8,5.9,280,21.8
2009/08/11,224,28.1,91,1003.5,4.9,110,32.2
2009/08/12,225,27.3,88,1005.7,4.8,280,3.1
2009/08/13,226,26.4,91,1007.4,3.7,270,70.7
2009/08/14,227,27.8,88,1009.7,4.8,280,44.9
2009/08/15,228,29.3,80,1010.2,7,280,0
2009/08/16,229,29.9,77,1010.6,7.3,280,0
2009/08/17,230,29.1,81,1011.1,4.6,110,2
2009/08/18,231,28.7,85,1010.9,5.3,110,12.7
2009/08/19,232,29.4,82,1010.9,4.5,120,0.3
2009/08/20,233,29.8,74,1008.8,6.8,280,0
2009/08/21,234,30.1,70,1007.1,8.3,280,0
2009/08/22,235,30,73,1007.2,8.1,280,0
2009/08/23,236,30.4,75,1007.8,7.4,280,0.025
2009/08/24,237,30.1,72,1008.6,8.3,110,0
2009/08/25,238,29.9,78,1009,11.7,110,0.025
2009/08/26,239,30,79,1008.6,8.3,110,0.025
2009/08/27,240,30,78,1008.4,3.9,280,0.025
2009/08/28,241,30.4,73,1007.8,10,280,0
2009/08/29,242,30.3,78,1007.6,6.5,280,0.025
2009/08/30,243,30.4,77,1008.6,6.3,110,2.4
2009/08/31,244,29.9,74,1009,6.7,100,0.5
2009/09/01,245,29.9,74,1009,9.8,110,0.025
2009/09/02,246,30,72,1007.6,11.5,110,0.025
2009/09/03,247,30.6,71,1006.2,12.7,110,0.025
2009/09/04,248,30,74,1005.3,9,110,0.025
2009/09/05,249,30.1,71,1005.1,10.3,110,0.025
2009/09/06,250,29.9,72,1005.6,10.5,110,0
2009/09/07,251,30,74,1006.8,10.2,110,0
2009/09/08,252,29.9,73,1007.2,9.1,110,0
2009/09/09,253,29,78,1007.4,11.3,110,37.1
2009/09/10,254,28.8,72,1006.6,17.3,100,0.9
2009/09/11,255,27.5,86,1007.7,15.5,100,11.8
2009/09/12,256,28.5,84,1008.4,12,100,5.7
2009/09/13,257,29.4,79,1007.5,4.9,270,23.4
2009/09/14,258,27.3,86,1002.1,19.1,50,38.8
2009/09/15,259,26.5,91,1004,21.7,160,190.3
2009/09/16,260,27.9,89,1010.2,8.2,110,20.5
2009/09/17,261,29,82,1011.8,6.4,280,0.025
2009/09/18,262,29.6,78,1010,9.3,270,0
2009/09/19,263,30.6,77,1007.8,7.1,270,0
2009/09/20,264,30.1,79,1008.9,7.1,110,0.025
2009/09/21,265,28.9,81,1009.2,4.7,110,9.5
2009/09/22,266,28.2,76,1009.3,8.2,20,1.3
2009/09/23,267,28.6,73,1009.2,11.2,100,0
2009/09/24,268,29.2,74,1009.6,15,110,0.025
2009/09/25,269,29.2,73,1009.8,13.2,110,0
2009/09/26,270,29.6,74,1007.8,7.8,110,0.3
2009/09/27,271,29.1,72,1005.2,6.4,40,0
2009/09/28,272,26.2,87,1004.8,10.8,50,52.7
2009/09/29,273,24.9,92,1005.5,13.5,70,31
2009/09/30,274,26.3,90,1009.3,8.3,90,63
2009/10/01,275,27.5,80,1011.4,5.2,20,0
2009/10/02,276,28,73,1010.5,7.9,110,0.025
2009/10/03,277,27.7,71,1009.7,5.8,120,0
2009/10/04,278,28,57,1008.8,7.9,10,0
2009/10/05,279,28.1,51,1007.9,9.3,20,0
2009/10/06,280,28.4,57,1008.4,9,20,0
2009/10/07,281,27.7,70,1008.4,6.3,160,25.4
2009/10/08,282,26.2,72,1009,7.2,110,0
2009/10/09,283,26.6,66,1009.1,4.6,100,0
2009/10/10,284,26.8,66,1011.2,8,100,0
2009/10/11,285,25.9,80,1013.1,13.5,110,5.1
2009/10/12,286,25.3,84,1014.1,14.9,100,1.5
2009/10/13,287,26.7,78,1014.6,15.6,110,0.025
2009/10/14,288,25.6,87,1015.6,11.1,110,9.5
2009/10/15,289,25.6,78,1015.5,10.5,110,0
2009/10/16,290,25.8,79,1012.9,10.2,110,0.025
2009/10/17,291,26.5,74,1009.9,9.6,110,0
2009/10/18,292,26,71,1010.8,13.5,100,0
2009/10/19,293,25.8,83,1011.1,12.7,110,2
2009/10/20,294,24.5,83,1013.4,14.5,100,0.9
2009/10/21,295,24.9,78,1014.9,10,100,0
2009/10/22,296,25.7,74,1013.7,5.2,270,0
2009/10/23,297,26.3,66,1011.3,6.3,280,0
2009/10/24,298,26.2,71,1010.6,6.2,270,0
2009/10/25,299,26,77,1012.8,5.8,110,0.025
2009/10/26,300,25.2,76,1015,10.1,110,0.025
2009/10/27,301,24.4,73,1016.5,14.5,110,0
2009/10/28,302,24.5,73,1017.9,11.7,110,0.025
2009/10/29,303,24.8,73,1017.2,11.4,110,0
2009/10/30,304,24.8,76,1016,8.9,100,0
2009/10/31,305,25.7,68,1014,9.3,100,0
2009/11/01,306,26.3,69,1015.5,8.8,110,0
2009/11/02,307,22.9,45,1022.8,21.2,30,0
2009/11/03,308,18.5,47,1025.8,14,30,0
2009/11/04,309,21,53,1022.9,5.8,40,0
2009/11/05,310,23.5,67,1019.3,3.9,20,0
2009/11/06,311,24.2,79,1015.8,9.1,110,0
2009/11/07,312,25,79,1014.2,9.5,110,0
2009/11/08,313,25.3,85,1012.9,7.3,110,0.025
2009/11/09,314,25.6,85,1009.6,7.5,120,0.025
2009/11/10,315,26.4,78,1007.2,7,280,0.025
2009/11/11,316,26.2,80,1009.2,9.9,120,0.025
2009/11/12,317,25.8,82,1012.6,10.1,170,5.2
2009/11/13,318,19,75,1014.5,12.2,20,0.2
2009/11/14,319,17.6,74,1015.1,6,30,0.025
2009/11/15,320,19.6,86,1013.4,13.8,110,20.2
2009/11/16,321,17.4,88,1014.8,9,10,34.8
2009/11/17,322,12.2,67,1021.4,16.2,20,0
2009/11/18,323,12.3,72,1023.5,8.2,20,0
2009/11/19,324,14.9,66,1024.1,6.1,10,0.025
2009/11/20,325,15.5,62,1024.9,10.9,20,0
2009/11/21,326,14.5,59,1024.2,9.3,20,0
2009/11/22,327,15.9,56,1021.4,5.8,30,0
2009/11/23,328,18.8,69,1018.7,6.5,110,0
2009/11/24,329,20.4,78,1016.4,4.2,270,0
2009/11/25,330,20.7,82,1016.5,8.9,110,0
2009/11/26,331,21.2,82,1016.4,12.2,110,0
2009/11/27,332,22,77,1017.2,6.8,110,0
2009/11/28,333,21.1,76,1018.8,14.2,110,0
2009/11/29,334,20.9,75,1020.2,8.2,100,0.025
2009/11/30,335,19.7,73,1021.4,5.3,30,0.025
2009/12/01,336,19,74,1021.5,6.6,110,0
2009/12/02,337,19.8,73,1020.9,7.2,100,0
2009/12/03,338,17.4,60,1021.3,10.3,30,0
2009/12/04,339,17.6,67,1019.8,7.1,110,0
2009/12/05,340,17.3,58,1019.7,9.4,100,0
2009/12/06,341,18.4,71,1018.2,12.7,110,0.025
2009/12/07,342,17.9,85,1017.7,14.1,100,5.5
2009/12/08,343,18.6,94,1016.8,11.5,110,14.1
2009/12/09,344,19.7,91,1015.6,3.6,110,0.4
2009/12/10,345,20.3,84,1014.8,4.4,280,0.025
2009/12/11,346,21,84,1016.6,9.3,110,0.025
2009/12/12,347,20.4,84,1017.8,13.4,110,0.025
2009/12/13,348,20.6,83,1017.9,6.3,110,0
2009/12/14,349,19.8,85,1018.5,13.3,110,1
2009/12/15,350,19,89,1018.1,12.3,110,9.6
2009/12/16,351,13.9,84,1021.3,8.1,20,3.8
2009/12/17,352,12.9,75,1023.4,9.4,20,0.025
2009/12/18,353,12.5,76,1025.8,8.4,20,0.025
2009/12/19,354,13.3,67,1027.8,6.2,30,0
2009/12/20,355,13.8,50,1026.9,8.3,40,0
2009/12/21,356,14.7,55,1026,7.8,30,0
2009/12/22,357,16,72,1022.1,11,110,0
2009/12/23,358,18,76,1019.1,8.1,120,0
2009/12/24,359,20,84,1016.2,5.1,120,0
2009/12/25,360,19.9,81,1015.3,4.3,280,0
2009/12/26,361,18.1,78,1016.6,14,110,0
2009/12/27,362,15.7,86,1016.8,12.6,110,3.1
2009/12/28,363,12.2,85,1018.4,6.7,100,5.7
2009/12/29,364,15.5,92,1015.1,14.5,110,3.5
2009/12/30,365,17.2,93,1015.3,5.5,110,2.5
2009/12/31,366,16.2,84,1018.2,16.1,110,1
2010/01/01,1,16.2,73,1018.1,14.1,110,0.025
2010/01/02,2,17.4,88,1016.1,8.2,110,5.2
2010/01/03,3,17,87,1017.1,8,110,3.5
2010/01/04,4,17.9,81,1015.1,10,110,0
2010/01/05,5,17.3,84,1015.6,17.3,110,0.8
2010/01/06,6,15.8,90,1018.6,9.4,110,1.2
2010/01/07,7,13.7,84,1021.3,5.4,30,0.5
2010/01/08,8,13.7,80,1020.6,5.2,20,0.9
2010/01/09,9,15.1,78,1018.9,12.8,110,0
2010/01/10,10,17.4,80,1017.3,11.2,110,0.025
2010/01/11,11,15,89,1018.3,7.5,20,12.5
2010/01/12,12,12.1,63,1023,10.9,20,0
2010/01/13,13,12.9,53,1026.8,7.3,40,0
2010/01/14,14,14.5,66,1026.6,11.8,110,0.025
2010/01/15,15,15.8,68,1025,11.9,110,0
2010/01/16,16,16.7,66,1025.8,7.9,110,0
2010/01/17,17,16.5,77,1025.9,8,110,0
2010/01/18,18,16.9,78,1023.8,10.6,110,0
2010/01/19,19,18.1,80,1021,10.6,110,0
2010/01/20,20,21.3,83,1019.7,7.7,120,0.025
2010/01/21,21,22.3,87,1018.5,7.9,120,0
2010/01/22,22,18.3,86,1021.5,13.9,110,0.025
2010/01/23,23,15.5,86,1022.7,8.3,110,0.025
2010/01/24,24,15.7,85,1021.1,8.1,110,0.025
2010/01/25,25,18.4,78,1021.1,5.3,20,0
2010/01/26,26,16.1,79,1023.4,10,110,0.025
2010/01/27,27,16.9,84,1019.6,11.7,110,0.025
2010/01/28,28,19.4,91,1017.4,5.5,120,0.025
2010/01/29,29,18.4,89,1019.4,12.3,110,0.025
2010/01/30,30,18.6,84,1018.2,12.2,110,0
2010/01/31,31,21.4,83,1016.5,5.7,110,0
2010/02/01,32,21.6,84,1015.1,4.5,280,0
2010/02/02,33,19,89,1015.5,10.9,110,0.025
2010/02/03,34,18.2,89,1016.8,14.8,110,0.025
2010/02/04,35,17.2,91,1017.7,15,110,0.4
2010/02/05,36,17.4,89,1017.6,14.9,110,0.025
2010/02/06,37,17.5,90,1017.4,16.5,120,0.025
2010/02/07,38,17.1,96,1017.7,13.5,110,94.1
2010/02/08,39,18,97,1015.9,11.5,130,7.1
2010/02/09,40,21.6,93,1014.4,8,100,0
2010/02/10,41,24.1,85,1013.2,11.9,200,0.025
2010/02/11,42,25,81,1013.9,9.9,220,0.025
2010/02/12,43,16.7,79,1020,9.4,20,0.025
2010/02/13,44,13.2,89,1019.8,13.8,100,1.7
2010/02/14,45,15.4,97,1015.5,9.5,110,2.3
2010/02/15,46,12.6,93,1018.9,3.5,20,0.6
2010/02/16,47,10.2,88,1022.3,6.9,20,0.6
2010/02/17,48,9.7,87,1022.8,6.8,20,1
2010/02/18,49,9.1,84,1024.1,7.8,20,0.8
2010/02/19,50,9.5,89,1022.7,4.5,20,3.7
2010/02/20,51,13.2,80,1020,5.3,120,0.025
2010/02/21,52,15.9,80,1017.2,11.8,110,0.025
2010/02/22,53,17.7,87,1015.6,10.2,120,0.1
2010/02/23,54,20.1,86,1014.1,6.4,120,0
2010/02/24,55,22.3,88,1010.3,11.2,170,0.025
2010/02/25,56,24.5,87,1009.4,8.7,210,0.4
2010/02/26,57,24.6,88,1009.7,4.6,280,0.3
2010/02/27,58,24.7,89,1011.7,3.8,280,0.025
2010/02/28,59,23.9,91,1014.3,7.6,110,0.025
2010/03/01,61,22.1,94,1014,10.8,110,0
2010/03/02,62,24.6,87,1012,5,190,0
2010/03/03,63,24.7,88,1011.7,7.6,100,0
2010/03/04,64,24.5,88,1011.2,6.1,110,0.1
2010/03/05,65,25.8,82,1010.9,10.9,200,0.025
2010/03/06,66,25.7,84,1012.3,8.7,190,0.025
2010/03/07,67,18.9,92,1015.6,8.2,110,4.9
2010/03/08,68,16.7,94,1017.4,12.2,110,0.5
2010/03/09,69,10.5,75,1025,15.2,20,2.7
2010/03/10,70,12.1,48,1027.6,9,30,0
2010/03/11,71,15.4,63,1024.1,7.4,110,0
2010/03/12,72,16.8,85,1019.7,6.9,120,0.4
2010/03/13,73,18.8,93,1016.2,11.5,120,0.025
2010/03/14,74,20,96,1014.4,13,120,0.025
2010/03/15,75,22.9,92,1015,4,100,0.025
2010/03/16,76,19.2,86,1020.4,8.4,110,0.025
2010/03/17,77,19,77,1022.6,11,110,0
2010/03/18,78,20.9,79,1020.2,4.3,280,0
2010/03/19,79,21.2,78,1016.3,5.7,110,0
2010/03/20,80,21.9,82,1013.4,3.7,280,0.025
2010/03/21,81,22.7,80,1013.7,8.3,110,0
2010/03/22,82,21.5,77,1013.3,13.4,120,0
2010/03/23,83,22.9,88,1010.9,7.7,110,0
2010/03/24,84,24.4,86,1010.2,7,110,0.025
2010/03/25,85,16.7,71,1017.5,14.4,20,8.9
2010/03/26,86,17.5,52,1021.2,13.7,110,0
2010/03/27,87,18.3,67,1021.3,8.3,100,0
2010/03/28,88,19.9,66,1020.3,8.3,120,0
2010/03/29,89,18.5,63,1020,16.7,110,0
2010/03/30,90,19,83,1018.2,15.2,110,0.025
2010/03/31,91,21.6,84,1016,10.8,110,0.025
2010/04/01,92,23,89,1013.6,6.8,110,0.025
2010/04/02,93,21.2,92,1015.1,7.8,110,2
2010/04/03,94,18.1,88,1017.6,18,110,0.025
2010/04/04,95,18.8,92,1014.8,13.9,110,0.025
2010/04/05,96,20.5,95,1012.4,10.1,120,0.025
2010/04/06,97,22.9,93,1012.4,8.1,110,0.025
2010/04/07,98,19.6,91,1016.7,17,110,1.8
2010/04/08,99,17.3,88,1015.9,10.9,110,9.6
2010/04/09,100,19.3,87,1013.4,8,120,0.025
2010/04/10,101,19.3,96,1011,15.5,120,1.7
2010/04/11,102,23.6,91,1008.8,10.7,190,0.025
2010/04/12,103,26.1,87,1009.4,7.4,210,0
2010/04/13,104,24.6,91,1013.8,11,110,0.9
2010/04/14,105,19.1,90,1016.9,20.3,110,0.3
2010/04/15,106,16.6,94,1018.1,7.9,30,8.2
2010/04/16,107,16.5,83,1020,6.2,110,0.025
2010/04/17,108,18.4,84,1019.2,12.6,110,2
2010/04/18,109,19.2,92,1016.1,13.4,120,3.1
2010/04/19,110,22,89,1012.3,11.6,120,0.025
2010/04/20,111,23.3,94,1010.4,10.3,110,1.1
2010/04/21,112,26,87,1010,9.3,180,0
2010/04/22,113,24.4,87,1010.9,9.4,210,6.8
2010/04/23,114,21,70,1016.7,11.5,20,0
2010/04/24,115,21.4,67,1018.2,16.4,110,0.025
2010/04/25,116,20.6,73,1017.4,18.4,110,0
2010/04/26,117,21.8,80,1016.8,10,110,0.2
2010/04/27,118,21.6,76,1016,5.9,120,0.025
2010/04/28,119,22.8,81,1014.4,4.1,280,0.025
2010/04/29,120,21.1,89,1015.3,10,100,40.6
2010/04/30,121,21.3,84,1016.7,12.3,110,0.6
2010/05/01,122,23.5,82,1015.4,6.3,110,0
2010/05/02,123,24.8,80,1013.3,4.3,280,0
2010/05/03,124,24.2,82,1012.1,10.5,110,0
2010/05/04,125,24.1,88,1009.6,12,110,0.025
2010/05/05,126,25.9,87,1007.5,8.8,110,0.025
2010/05/06,127,27.3,87,1007,11.3,210,0.2
2010/05/07,128,25.3,92,1007,9,100,29.1
2010/05/08,129,25.6,92,1006.8,9.8,100,0
2010/05/09,130,27,86,1005.9,8.3,90,3.9
2010/05/10,131,23.9,94,1008.1,6.3,270,27.6
2010/05/11,132,23.9,89,1011.7,13.1,100,0.3
2010/05/12,133,24,87,1012.2,14.7,100,0.025
2010/05/13,134,23.9,90,1010.7,13.5,100,0.7
2010/05/14,135,24.5,93,1009,11.6,110,0.025
2010/05/15,136,23.9,92,1009.6,14.5,110,11.9
2010/05/16,137,24.1,92,1011.1,14,110,0.8
2010/05/17,138,25.2,89,1011.6,11.8,110,0.025
2010/05/18,139,27.3,85,1010.2,7,210,0.025
2010/05/19,140,26,89,1009.2,6.9,200,55.7
2010/05/20,141,25.9,87,1010.1,7.6,100,8.1
2010/05/21,142,28.5,84,1008.7,8.5,180,0.025
2010/05/22,143,29,82,1004.5,15.1,220,0.025
2010/05/23,144,26,80,1003.2,9.7,260,10.1
2010/05/24,145,25.6,65,1006.9,9.8,130,0
2010/05/25,146,25.9,75,1008,9.1,110,0
2010/05/26,147,26.6,77,1007.5,12.8,100,0
2010/05/27,148,26.1,86,1007.6,8,110,0.025
2010/05/28,149,26.9,84,1008.4,11.9,110,0
2010/05/29,150,27,89,1006.9,6.9,280,22.6
2010/05/30,151,26.5,91,1006.3,4,270,5.3
2010/05/31,152,24.7,89,1007.9,12.9,100,0.3
2010/06/01,153,24.2,84,1008,17.6,100,16.1
2010/06/02,154,21.7,97,1008.3,13.3,100,29.3
2010/06/03,155,22.7,90,1010.2,5.6,20,1
2010/06/04,156,24.7,85,1010.1,4.4,280,0.025
2010/06/05,157,24.9,85,1009.6,8.4,110,8.2
2010/06/06,158,25.2,80,1010.3,10.3,110,0
2010/06/07,159,25.5,80,1010.8,9.7,110,0
2010/06/08,160,25.6,84,1009.5,12.3,120,0.025
2010/06/09,161,25.6,93,1007.9,8.1,110,16.7
2010/06/10,162,25.4,97,1008.5,5,110,58.4
2010/06/11,163,27.2,87,1008.5,5.7,280,0.025
2010/06/12,164,28.1,83,1008.2,6.2,270,0.025
2010/06/13,165,28.4,87,1007.4,9,270,29
2010/06/14,166,29.3,83,1006.9,10.2,240,6.4
2010/06/15,167,29.3,84,1006.4,11.5,230,0.1
2010/06/16,168,29.4,83,1006.8,11.3,220,3.8
2010/06/17,169,29.7,80,1007.6,11.9,220,0.025
2010/06/18,170,29.8,78,1008.1,11.6,210,0
2010/06/19,171,29.7,77,1008.2,10.3,210,0.025
2010/06/20,172,29.5,79,1007.3,9.5,270,1.9
2010/06/21,173,29.6,78,1007.5,9.1,280,1.4
2010/06/22,174,29.3,80,1008.6,7.4,210,4.6
2010/06/23,175,28,85,1007.7,6.4,280,41
2010/06/24,176,29,84,1003.6,10,260,39
2010/06/25,177,28.8,83,1001.8,11.1,240,2.9
2010/06/26,178,26.1,93,1005.1,7,280,127.6
2010/06/27,179,25.6,95,1006.9,6.8,100,44.2
2010/06/28,180,25.5,96,1007.3,8.7,110,43.2
2010/06/29,181,27.3,90,1009,9.6,100,0.1
2010/06/30,182,29.1,81,1008.9,4.5,270,0
2010/07/01,183,29.5,76,1008.4,6.5,270,0
2010/07/02,184,30,76,1007.7,9.5,280,0
2010/07/03,185,30.1,76,1008.4,10.2,270,0
2010/07/04,186,30.1,79,1008.4,10.4,260,0.025
2010/07/05,187,30.1,78,1006.7,11.3,270,0
2010/07/06,188,30,79,1006.9,11.9,270,0.025
2010/07/07,189,30.2,78,1008.2,10.5,270,0.025
2010/07/08,190,30.6,76,1008.1,10.8,210,0.4
2010/07/09,191,29.8,76,1008.2,9.4,210,1.7
2010/07/10,192,29.8,76,1009,9.5,280,3.9
2010/07/11,193,30,76,1008.9,9.2,280,1.8
